SINGLES_COUNTRY_UND_JAZZ;S;OLD MERRY TALE JAZZBAND;Wolgalied;B;;Dixie;
SINGLES_COUNTRY_UND_JAZZ;S;PAGE, PATTI;Tennessee Waltz;A;;Pop;
SINGLES_COUNTRY_UND_JAZZ;S;PAGE, PATTI;The Doggy In The Window;B;;Pop;
SINGLES_COUNTRY_UND_JAZZ;S;PAPA BUE'S VIKING JAZZBAND;Beautiful Dreamer;B;60;Dixie;
SINGLES_COUNTRY_UND_JAZZ;S;PAPA BUE'S VIKING JAZZBAND;Es war in Schöneberg;A;60;Dixie;
SINGLES_COUNTRY_UND_JAZZ;S;PAPA BUE'S VIKING JAZZBAND;Schlafe mein Prinzchen;A;;Dixie;
SINGLES_COUNTRY_UND_JAZZ;S;PAPA BUE'S VIKING JAZZBAND;Wiegenlied;B;;Dixie;
SINGLES_COUNTRY_UND_JAZZ;S;PRESTON, JOHNNY;My Heart Knows;B;;  CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;PRESTON, JOHNNY;Running Bear;A;;  CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;RAMIRO, ANDRES  (ORCHESTER);Benny Goodman  (Potpourri);B;;Swing;
SINGLES_COUNTRY_UND_JAZZ;S;RAMIRO, ANDRES  (ORCHESTER);Glenn Miller   (Potpourri);A;;Swing;
SINGLES_COUNTRY_UND_JAZZ;S;REEVES, JIM;A Letter To My Heart;B;62;Country;
SINGLES_COUNTRY_UND_JAZZ;S;REEVES, JIM;Adios Amigo;A;62;Country;
SINGLES_COUNTRY_UND_JAZZ;S;REEVES, JIM;Golden Memories ...;A;67;Country;
SINGLES_COUNTRY_UND_JAZZ;S;REEVES, JIM;Heard A Heart Break....;B;67;Country;
SINGLES_COUNTRY_UND_JAZZ;S;RICH, CHARLIE;The Most Beautiful Girl;A;73;Country;
SINGLES_COUNTRY_UND_JAZZ;S;RICH, CHARLIE;Til I Can't Take ...;B;73;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;Ballad Of The Alamo;A;63;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;Don't Worry;B;63;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;El Paso;A;60;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;Lonely Too Long;B;65;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;Running Gun;B;60;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROBBINS, MARTY;While You're Dancing;A;65;Country;
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS &  PARTON, DOLLY;Island In The Stream  ;A;83;Country;RP
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS, KENNY;Girl Get Ahold Of Yourself;B;;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS, KENNY;Lucille;A;76;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS, KENNY;Midsummer Nights;B;83;Country;RP
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS, KENNY;Ruby, Don't Take Your Love In Town;A;;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;ROGERS, KENNY;Till I Get It Right;B;76;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;RONSTADT, LINDA;Blue Bayou;A;77;WestCoast;
SINGLES_COUNTRY_UND_JAZZ;S;RONSTADT, LINDA;It's So Easy;B;77;WestCoast;
SINGLES_COUNTRY_UND_JAZZ;S;ROSS, JACK;Happy Jose;B;62;Orchester;
SINGLES_COUNTRY_UND_JAZZ;S;ROSS, JACK;Sweet Georgia Brown;A;62;Orchester;
SINGLES_COUNTRY_UND_JAZZ;S;SIMONE, NINA;Love Me Or Leave Me;B;82;SoulJazz;
SINGLES_COUNTRY_UND_JAZZ;S;SIMONE, NINA;My Baby Just Cares For Me;A;82;SoulJazz;
SINGLES_COUNTRY_UND_JAZZ;S;SMITH, CARL;I'll Kiss The Past Goodbye;B;;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SMITH, CARL;It's All My Hearttache;A;;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SMITH, CARL;The Best Years Of Your Life;B;;Country;HJ
SINGLES_COUNTRY_UND_JAZZ;S;SNOW, HANK;Boogie Woogie Flying.;A;;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SNOW, HANK;I Went To Your Wedding;B;;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SPEARS, BILLIE JO;Blanket On The Ground;A;75;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SPEARS, BILLIE JO;Come On Home;B;75;Country;
SINGLES_COUNTRY_UND_JAZZ;S;SQUARE DANCES;Arkansas Traditional    ;B;;Square Dance;EP
SINGLES_COUNTRY_UND_JAZZ;S;SQUARE DANCES;Hinky Dunkey;A;;Square Dance;EP
SINGLES_COUNTRY_UND_JAZZ;S;SQUARE DANCES;Oh Susanna;B;;Square Dance;EP
SINGLES_COUNTRY_UND_JAZZ;S;SQUARE DANCES;Yankee Doodle  ;A;;Square Dance;EP
SINGLES_COUNTRY_UND_JAZZ;S;STAUFFER, TEDDY;Goody, Goody  ;B;56;Swing;EP
SINGLES_COUNTRY_UND_JAZZ;S;STAUFFER, TEDDY;Shadrack;A;56;Swing;EP
SINGLES_COUNTRY_UND_JAZZ;S;STAUFFER, TEDDY;St. Louis Blues   ;A;56;Swing;EP
SINGLES_COUNTRY_UND_JAZZ;S;STAUFFER, TEDDY;Whistle While You Work;B;56;Swing;EP
SINGLES_COUNTRY_UND_JAZZ;S;STONE, DOUG;A Jukebox With A Country Star;B;91;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;STONE, DOUG;Remember The Ride;A;91;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;TUCKER, TANYA;Cry;A;82;Country;
SINGLES_COUNTRY_UND_JAZZ;S;TUCKER, TANYA;Feel Right;B;82;Country;
SINGLES_COUNTRY_UND_JAZZ;S;TWITTY, CONWAY;It's Only Make Believe   ;A;58;CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;TWITTY, CONWAY;Make Me Know You're Mine  ;A;;CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;TWITTY, CONWAY;Mona Lisa;A;60;CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;TWITTY, CONWAY;Story Of My Love;B;;CountryRock;
SINGLES_COUNTRY_UND_JAZZ;S;VIPERS SKIFFLE GROUP, The;10 000 Years Ago;B;57;Skiffle;
SINGLES_COUNTRY_UND_JAZZ;S;VIPERS SKIFFLE GROUP, The;Don't You Rock Me Daddy-O;A;57;Skiffle;
SINGLES_COUNTRY_UND_JAZZ;S;WELLER, FREDDY;Ballad Of A Hillbilly;A;72;PROMO;
SINGLES_COUNTRY_UND_JAZZ;S;WELLER, FREDDY;Ballade Of A Hillbilly   (Mono)   ;B;72;PROMO;
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;Avalon;A;60;Jazz;EP
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;Black Bottom;B;;Jazz;
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;Charleston;A;;Jazz;
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;I Love You;B;60;Jazz;EP
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;Oh Me, Oh My, Oh You;B;60;Jazz;EP
SINGLES_COUNTRY_UND_JAZZ;S;WHITEMAN, PAUL  CHARLESTON BAND;You're Driving Crazy   ;A;60;Jazz;EP
SINGLES_COUNTRY_UND_JAZZ;S;WILLIAMS, DON;I Recall A Gypsy Woman;B;73;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;WILLIAMS, DON;Some Broken Hearts Never Mend;A;77;CountryPop;
SINGLES_COUNTRY_UND_JAZZ;S;WYNETTE, TAMMY; He Loves Me All The Way;B;70;Country;
SINGLES_COUNTRY_UND_JAZZ;S;WYNETTE, TAMMY;Stand By Your Man;A;68;Country;
SINGLES_COUNTRY_UND_JAZZ;S;YOUNG, FARON;Four In The Morning;B;;Country;
SINGLES_COUNTRY_UND_JAZZ;S;YOUNG, FARON;Hello Walls;A;;Country;
